"a","b","c","d","e","f","g","h","i","j","k","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star"
0,1,0,0,0,0,1,1,0,0,1,TRUE,TRUE,1,0,2.95766993993708,0,0,0,0,1.48219693752374e-323,4.32750960868737e-173,0,0,5.17280462924255e-113
1,1,0,0,0,0,1,1,0,0,1,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,0,0,0,0,4.94065645841247e-324,0,0,9.88131291682493e-324
0,0,1,0,0,0,1,1,0,0,1,TRUE,TRUE,1,0,0,3.50423145050188,0,0,0,9.88131291682493e-324,9.88131291682493e-324,0,0,3.91563016425508e-171
1,0,1,0,0,0,1,1,0,0,1,FALSE,FALSE,2,2.94166616947948e+99,0,4.46675252268033e+99,0,0,0,4.94065645841247e-324,4.94065645841247e-324,0,0,0
0,1,1,0,0,0,1,1,0,0,1,TRUE,TRUE,1,0,7.76919238554154e-155,3.50423145050186,0,0,0,9.88131291682493e-324,9.88131291682493e-324,0,0,3.12668585169025e-171
1,1,1,0,0,0,1,1,0,0,1,FALSE,FALSE,2,5.72654309146017e+73,0,8.69542950366209e+73,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,0,0,1,TRUE,TRUE,4,0,0,0,0.603083815958967,0,0,0.0318154660649674,0.0444425347346093,0,0,0.182141685251382
1,0,0,1,0,0,1,1,0,0,1,TRUE,TRUE,2,2.05840496549527,0,0,0.24207634120881,0,0,2.47032822920623e-323,6.64376104029437e-97,0,0,1.00465328428173e-140
0,1,0,1,0,0,1,1,0,0,1,TRUE,TRUE,2,0,3.06280969210226,0,0.0798386201737919,0,0,1.48219693752374e-323,9.32044520651443e-228,0,0,2.9856366257431e-136
1,1,0,1,0,0,1,1,0,0,1,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,1.97626258336499e-323,0,0,0,4.94065645841247e-324,0,0,9.88131291682493e-324
0,0,1,1,0,0,1,1,0,0,1,FALSE,FALSE,2,0,0,3.50450545882355,0.0606863667341501,0,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,2.24370866270985e-185
1,0,1,1,0,0,1,1,0,0,1,FALSE,FALSE,2,7.72060751939359e+99,0,1.17233027566749e+100,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,1,0,0,1,TRUE,TRUE,2,0,1.27867345746489e-153,3.50450545882355,0.0606863667341501,0,0,9.88131291682493e-324,9.88131291682493e-324,0,0,1.72944592922414e-185
1,1,1,1,0,0,1,1,0,0,1,FALSE,FALSE,2,5.17872264238178e+73,0,7.86359535528559e+73,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,1,0,0,1,TRUE,TRUE,3,0,0,0,0,0.959105355484433,0,1.26915285893952e-259,0.223119595022233,0,0,0.987752800177448
1,0,0,0,1,0,1,1,0,0,1,TRUE,TRUE,3,4.78861672886313e-83,0,0,0,0.959105355484433,0,1.62665218120691e-267,0.223119595022233,0,0,0.987752800177448
0,1,0,0,1,0,1,1,0,0,1,TRUE,TRUE,2,0,2.8346755077723,0,0,0.251670587576595,0,1.48219693752374e-323,6.77213201980409e-91,0,0,5.20321112181504e-91
1,1,0,0,1,0,1,1,0,0,1,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,0,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,9.88131291682493e-324
0,0,1,0,1,0,1,1,0,0,1,TRUE,TRUE,2,0,0,3.50414098763227,0,0.182760175104084,0,9.88131291682493e-324,9.88131291682493e-324,0,0,6.57918671071651e-166
1,0,1,0,1,0,1,1,0,0,1,FALSE,FALSE,2,1.79635021803485e+103,0,2.72765548697323e+103,0,0,0,-4.94065645841247e-324,-5.56601431962762e-265,0,0,0
0,1,1,0,1,0,1,1,0,0,1,TRUE,TRUE,2,0,1.18311213454339e-161,3.50414098763227,0,0.182760175104084,0,9.88131291682493e-324,9.88131291682493e-324,0,0,5.74205881612078e-166
1,1,1,0,1,0,1,1,0,0,1,FALSE,FALSE,2,1.4217372913031e+103,0,2.15882709547581e+103,0,0,0,-4.94065645841247e-324,0,0,0,0
0,0,0,1,1,0,1,1,0,0,1,TRUE,TRUE,4,0,0,0,0.393745469974108,0.836352359472537,0,4.12554141951537e-217,0.153041483701458,0,0,0.58123166667583
1,0,0,1,1,0,1,1,0,0,1,TRUE,TRUE,4,1.58101458899859,0,0,0.269431610053397,0.555265293610311,0,1.97626258336499e-323,0.0566009686694247,0,0,5.00387096704519e-71
0,1,0,1,1,0,1,1,0,0,1,TRUE,TRUE,3,0,2.97610741323815,0,0.0837181991099867,0.187863839342068,0,1.48219693752374e-323,2.05100015692204e-168,0,0,9.82759241619911e-121
1,1,0,1,1,0,1,1,0,0,1,FALSE,FALSE,2,3.75682052932352,6.4819680278804,0,1.97626258336499e-323,1.97626258336499e-323,0,0,4.94065645841247e-324,0,0,9.88131291682493e-324
0,0,1,1,1,0,1,1,0,0,1,FALSE,FALSE,3,0,0,3.50437374395616,0.0498190927017857,0.166970844527518,0,-9.88131291682493e-324,-9.88131291682493e-324,0,0,1.07005560673077e-175
1,0,1,1,1,0,1,1,0,0,1,FALSE,FALSE,2,2.29593843338378e+74,0,3.48625173571285e+74,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,0,0,1,TRUE,TRUE,3,0,4.81723377350983e-158,3.50437374395616,0.0498190927017857,0.166970844527518,0,9.88131291682493e-324,9.88131291682493e-324,0,0,8.13269590982431e-176
1,1,1,1,1,0,1,1,0,0,1,FALSE,FALSE,2,1.574314123007e+74,0,2.39050632372632e+74,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,0,1,TRUE,TRUE,3,0,0,0,0,0,1.14488279398945,3.59523041407698e-15,0.0758318815402154,0,0,0.0130988926795397
1,0,0,0,0,1,1,1,0,0,1,TRUE,TRUE,2,1.15875489248297,0,0,0,0,1.16802443102601,5.01521694520943e-254,1.04291885180475e-57,0,0,1.49764320193929e-129
0,1,0,0,0,1,1,1,0,0,1,TRUE,TRUE,2,0,2.50579461972553,0,0,0,1.27377592950788,1.48219693752374e-323,9.83645175618255e-319,0,0,2.87626006275287e-215
1,1,0,0,0,1,1,1,0,0,1,TRUE,TRUE,3,2.37211935556954,4.64302289696155,0,0,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,9.88131291682493e-324
0,0,1,0,0,1,1,1,0,0,1,TRUE,TRUE,2,0,0,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,3.63182620231211e-260
1,0,1,0,0,1,1,1,0,0,1,FALSE,FALSE,3,1.08897728682656e+74,0,1.67779564353495e+74,0,0,8.62139006954881e+72,0,0,0,0,0
0,1,1,0,0,1,1,1,0,0,1,TRUE,TRUE,2,0,6.99236685576742e-133,2.99696410222578,0,0,1.21031457190054,9.88131291682493e-324,9.88131291682493e-324,0,0,1.82360369585577e-260
1,1,1,0,0,1,1,1,0,0,1,FALSE,FALSE,3,1.36232895878433e+74,0,2.09895065742914e+74,0,0,1.07855044350373e+73,0,0,0,0,0
0,0,0,1,0,1,1,1,0,0,1,TRUE,TRUE,2,0,0,0,0.723289691988043,0,1.49046283171865,2.08303599325716e-86,5.89593853260312e-238,0,0,1.4940646829904e-157
1,0,0,1,0,1,1,1,0,0,1,TRUE,TRUE,3,1.49259291114386,0,0,0.423467333286121,0,1.40441818286421,2.47032822920623e-323,2.47032822920623e-323,0,0,4.89882027467578e-262
0,1,0,1,0,1,1,1,0,0,1,TRUE,TRUE,3,0,2.73754791120529,0,0.209369608941227,0,1.39771092923218,1.48219693752374e-323,1.97626258336499e-323,0,0,1.59445024967584e-282
1,1,0,1,0,1,1,1,0,0,1,TRUE,TRUE,3,2.37211935556954,4.64302289696155,0,9.21934021805719e-215,0,1.52204054520382,4.94065645841247e-324,4.94065645841247e-324,0,0,9.88131291682493e-324
0,0,1,1,0,1,1,1,0,0,1,TRUE,TRUE,3,0,0,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,3.68977020164936e-315
1,0,1,1,0,1,1,1,0,0,1,FALSE,FALSE,3,8.37200746115225e+73,0,1.28988159954169e+74,0,0,6.6280851640257e+72,0,0,0,0,0
0,1,1,1,0,1,1,1,0,0,1,TRUE,TRUE,3,0,1.74177770258047e-119,2.9507252952791,0.219086086563431,0,1.32299825697531,9.88131291682493e-324,9.88131291682493e-324,0,0,2.44075978368644e-315
1,1,1,1,0,1,1,1,0,0,1,FALSE,FALSE,3,1.10969416360993e+74,0,1.70971429421333e+74,0,0,8.78540476290626e+72,0,0,0,0,0
0,0,0,0,1,1,1,1,0,0,1,TRUE,TRUE,4,0,0,0,0,1.34221299819364,1.2688386578466,2.47032822920623e-323,0.215154198686337,0,0,0.224014512620563
1,0,0,0,1,1,1,1,0,0,1,TRUE,TRUE,4,6.65148526436326e-51,0,0,0,1.34221299819364,1.2688386578466,2.47032822920623e-323,0.215154198686338,0,0,0.224014512620562
0,1,0,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,2.04821804239538,0,0,0.931616746305744,1.28021509005028,1.48219693752374e-323,8.20990988258962e-27,0,0,1.6995513379633e-139
1,1,0,0,1,1,1,1,0,0,1,FALSE,FALSE,3,2.37211935556954,4.64302289696155,0,0,9.24357025325613e-45,1.52204054520382,0,4.94065645841247e-324,0,0,9.88131291682493e-324
0,0,1,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,0,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,6.25611300858384e-229
1,0,1,0,1,1,1,1,0,0,1,FALSE,FALSE,3,1.61093538965787e+74,0,2.48198048892356e+74,0,0,1.27537117064705e+73,0,0,0,0,0
0,1,1,0,1,1,1,1,0,0,1,TRUE,TRUE,3,0,8.55537643226684e-149,2.98453181705834,0,0.761027374919087,1.23907860988407,9.88131291682493e-324,9.88131291682493e-324,0,0,3.40508365236977e-229
1,1,1,0,1,1,1,1,0,0,1,FALSE,FALSE,3,1.19199681769076e+74,0,1.83651862350344e+74,0,0,9.43699161708e+72,0,0,0,0,0
0,0,0,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,0,0,0.600070016726363,1.31651211906971,1.50450912991086,2.47032822920623e-323,0.0695517069596834,0,0,2.64744870811893e-83
1,0,0,1,1,1,1,1,0,0,1,TRUE,TRUE,5,0.451179726552801,0,0,0.52882650869611,1.25714637331155,1.47485864704369,1.97626258336499e-323,0.0408662026776561,0,0,2.11869605418782e-120
0,1,0,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,2.35098508920747,0,0.228047666631478,0.829127899776424,1.41449806273568,9.88131291682493e-324,2.29152131552833e-230,0,0,3.28263006710389e-225
1,1,0,1,1,1,1,1,0,0,1,FALSE,FALSE,3,2.37211935556954,4.64302289696155,0,3.88386165411554e-218,4.18977109036594e-45,1.52204054520382,0,4.94065645841247e-324,0,0,-9.88131291682493e-324
0,0,1,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,0,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,2.13547667505538e-272
1,0,1,1,1,1,1,1,0,0,1,FALSE,FALSE,3,2.03069302211752e+74,0,3.1287042871156e+74,0,0,1.60769162653583e+73,0,0,0,0,0
0,1,1,1,1,1,1,1,0,0,1,TRUE,TRUE,4,0,6.51814397618372e-139,2.94869453739773,0.170837263001766,0.747654518719693,1.32644078206037,9.88131291682493e-324,9.88131291682493e-324,0,0,1.42259212935714e-272
1,1,1,1,1,1,1,1,0,0,1,FALSE,FALSE,3,9.70646186842775e+73,0,1.49548201179159e+74,0,0,7.68456743544964e+72,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0,0,0,0,10.5867691311638,0,0.631274815919589
1,0,0,0,0,0,0,0,1,0,1,TRUE,TRUE,2,7.2860614922671e-116,0,0,0,0,0,0,0,10.5867691311637,0,0.631274815919585
0,1,0,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321202,0,0,0,0,0,0,11.4844947099955,0,0.410215190721112
1,1,0,0,0,0,0,0,1,0,1,TRUE,TRUE,3,1.09833452888182e-83,0.396925859321203,0,0,0,0,0,0,11.4844947099954,0,0.41021519072111
0,0,1,0,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,1.11981757112575e-08,0,0,0,0,0,10.5867691517509,0,0.63127480905951
1,0,1,0,0,0,0,0,1,0,1,TRUE,TRUE,2,2.80365891259405e-114,0,1.03183775698714e-08,0,0,0,0,0,10.5867691501335,0,0.63127480959848
0,1,1,0,0,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321198,4.05020816680954e-58,0,0,0,0,0,11.4844947099955,0,0.410215190721115
1,1,1,0,0,0,0,0,1,0,1,TRUE,TRUE,3,1.36546166851785e-83,0.396925859321198,5.0603651804001e-58,0,0,0,0,0,11.4844947099955,0,0.410215190721115
0,0,0,1,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,1.44371759028057e-222,0,0,0,0,10.5867691311637,0,0.631274815919585
1,0,0,1,0,0,0,0,1,0,1,TRUE,TRUE,2,1.48211062121901e-115,0,0,2.66042135555819e-228,0,0,0,0,10.5867691311637,0,0.631274815919585
0,1,0,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321201,0,1.73302805109844e-274,0,0,0,0,11.4844947099955,0,0.410215190721111
1,1,0,1,0,0,0,0,1,0,1,TRUE,TRUE,3,1.38233027221854e-83,0.396925859321203,0,1.38120055809538e-274,0,0,0,0,11.4844947099954,0,0.41021519072111
0,0,1,1,0,0,0,0,1,0,1,TRUE,TRUE,2,0,0,1.09610969054765e-08,5.98229755391576e-229,0,0,0,0,10.5867691513151,0,0.631274809204746
1,0,1,1,0,0,0,0,1,0,1,TRUE,TRUE,2,2.78620964832546e-114,0,1.00445567745634e-08,2.73076525114651e-229,0,0,0,0,10.5867691496301,0,0.631274809766225
0,1,1,1,0,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321199,2.9390182971065e-58,3.97378675821103e-274,0,0,0,0,11.4844947099955,0,0.410215190721115
1,1,1,1,0,0,0,0,1,0,1,TRUE,TRUE,3,1.59639939054443e-83,0.396925859321199,3.96013965703807e-58,2.7250202866644e-274,0,0,0,0,11.4844947099955,0,0.410215190721115
0,0,0,0,1,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,1.34695472073896e-137,0,0,0,10.5867691311638,0,0.631274815919589
1,0,0,0,1,0,0,0,1,0,1,TRUE,TRUE,2,2.1502314349479e-116,0,0,0,9.41729633085257e-140,0,0,0,10.5867691311637,0,0.631274815919585
0,1,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321202,0,0,1.46450630444707e-220,0,0,0,11.4844947099955,0,0.410215190721113
1,1,0,0,1,0,0,0,1,0,1,TRUE,TRUE,3,5.73644713892359e-84,0.396925859321203,0,0,1.11539417633714e-220,0,0,0,11.4844947099954,0,0.41021519072111
0,0,1,0,1,0,0,0,1,0,1,TRUE,TRUE,2,0,0,1.10199720414424e-08,0,2.22667677421002e-141,0,0,0,10.5867691514233,0,0.631274809168679
1,0,1,0,1,0,0,0,1,0,1,TRUE,TRUE,2,1.40198009092209e-114,0,1.04400195976065e-08,0,8.24265712515734e-142,0,0,0,10.5867691503571,0,0.631274809523961
0,1,1,0,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321199,3.79383030238335e-58,0,7.18520838897535e-220,0,0,0,11.4844947099955,0,0.410215190721115
1,1,1,0,1,0,0,0,1,0,1,TRUE,TRUE,3,8.46213156060932e-84,0.396925859321198,4.62188295348382e-58,0,3.74941470345387e-220,0,0,0,11.4844947099955,0,0.410215190721115
0,0,0,1,1,0,0,0,1,0,1,TRUE,TRUE,2,0,0,0,6.77808690013352e-223,1.06954606858706e-137,0,0,0,10.5867691311638,0,0.631274815919589
1,0,0,1,1,0,0,0,1,0,1,TRUE,TRUE,2,6.35429961224916e-116,0,0,1.65733488819855e-228,5.15964557360414e-140,0,0,0,10.5867691311637,0,0.631274815919585
0,1,0,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321202,0,1.08537436332216e-274,1.41986772772576e-220,0,0,0,11.4844947099955,0,0.410215190721112
1,1,0,1,1,0,0,0,1,0,1,TRUE,TRUE,3,8.39255296587159e-84,0.396925859321203,0,1.00045642518774e-274,9.4888134712243e-221,0,0,0,11.4844947099954,0,0.41021519072111
0,0,1,1,1,0,0,0,1,0,1,TRUE,TRUE,2,0,0,1.08208211433627e-08,3.69043108490872e-229,2.5325185784985e-141,0,0,0,10.5867691510572,0,0.63127480929068
1,0,1,1,1,0,0,0,1,0,1,TRUE,TRUE,2,1.60983078053179e-114,0,1.01500888706077e-08,2.18576188473139e-229,7.65799138658222e-142,0,0,0,10.5867691498241,0,0.631274809701575
0,1,1,1,1,0,0,0,1,0,1,TRUE,TRUE,3,0,0.396925859321199,2.83956842768417e-58,2.64024340419051e-274,5.09283125497866e-220,0,0,0,11.4844947099955,0,0.410215190721115
1,1,1,1,1,0,0,0,1,0,1,TRUE,TRUE,3,1.07661454903664e-83,0.396925859321199,3.69721358125872e-58,2.09876490790906e-274,2.5897267808696e-220,0,0,0,11.4844947099955,0,0.410215190721115
0,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0,2.13115877519994,0,0,13.320395414246,0,5.52006048319262e-147
1,0,0,0,0,1,0,0,1,0,1,TRUE,TRUE,2,1.08639512876922e-158,0,0,0,0,2.13115877519994,0,0,13.320395414246,0,2.27062989876009e-147
0,1,0,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,2.00110161664594e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,2.39781957954768e-150
1,1,0,0,0,1,0,0,1,0,1,TRUE,TRUE,2,6.17410445389553e-162,1.53595976057941e-93,0,0,0,2.13115877519994,0,0,13.320395414246,0,1.09165366968759e-150
0,0,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,8.00950496337744e-171,0,0,2.13115877519994,0,0,13.320395414246,0,1.15713355261327e-147
1,0,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,6.89250513882713e-159,0,4.37412982844462e-171,0,0,2.13115877519994,0,0,13.320395414246,0,3.62286472144276e-148
0,1,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,0,9.85984827914624e-94,1.68507150029518e-174,0,0,2.13115877519994,0,0,13.320395414246,0,2.06902125678898e-150
1,1,1,0,0,1,0,0,1,0,1,TRUE,TRUE,2,7.18584888636326e-162,6.8953412601822e-94,1.04807917070975e-174,0,0,2.13115877519994,0,0,13.320395414246,0,7.25112083997727e-151
0,0,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0,6.37128401090113e-245,0,2.13115877519994,0,0,13.320395414246,0,1.76158766526494e-147
1,0,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,7.71466285375164e-159,0,0,1.85377269516318e-245,0,2.13115877519994,0,0,13.320395414246,0,7.9423806118303e-148
0,1,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,1.54932941901553e-93,0,5.5488404436096e-253,0,2.13115877519994,0,0,13.320395414246,0,1.37346410883952e-150
1,1,0,1,0,1,0,0,1,0,1,TRUE,TRUE,2,5.22505496795259e-162,1.23197964527187e-93,0,1.72176656745142e-253,0,2.13115877519994,0,0,13.320395414246,0,6.50733604490451e-151
0,0,1,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,0,4.57274340823096e-171,1.27275802879681e-245,0,2.13115877519994,0,0,13.320395414246,0,6.90962438525498e-148
1,0,1,1,0,1,0,0,1,0,1,TRUE,TRUE,2,5.64842567040147e-159,0,2.87556871597516e-171,2.30538904881334e-246,0,2.13115877519994,0,0,13.320395414246,0,2.40968495786605e-148
0,1,1,1,0,1,0,0,1,0,1,TRUE,TRUE,2,0,8.97157779439123e-94,1.00567576098694e-174,5.25092074852055e-253,0,2.13115877519994,0,0,13.320395414246,0,1.26081120209028e-150
1,1,1,1,0,1,0,0,1,0,1,TRUE,TRUE,2,5.92768313003638e-162,6.50926269916794e-94,7.03649389668055e-175,1.14053914770136e-253,0,2.13115877519994,0,0,13.320395414246,0,4.89795335940954e-151
0,0,0,0,1,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0,0,1.10554832476507e-42,2.13115877519994,0,0,13.320395414246,0,1.84707255096265e-149
1,0,0,0,1,1,0,0,1,0,1,TRUE,TRUE,2,5.00067584206284e-162,0,0,0,9.57363746923583e-43,2.13115877519994,0,0,13.320395414246,0,1.17639110794754e-149
0,1,0,0,1,1,0,0,1,0,1,TRUE,TRUE,2,0,1.67105836197044e-93,0,0,1.95062283695745e-43,2.13115877519994,0,0,13.320395414246,0,3.05737211694506e-150
1,1,0,0,1,1,0,0,1,0,1,TRUE,TRUE,2,4.1050154029139e-162,1.43145073736584e-93,0,0,1.17086055463053e-43,2.13115877519994,0,0,13.320395414246,0,1.67870261653515e-150
0,0,1,0,1,1,0,0,1,0,1,TRUE,TRUE,2,0,0,3.18388680629076e-174,0,4.81383333834007e-43,2.13115877519994,0,0,13.320395414246,0,5.2969627797007e-150
1,0,1,0,1,1,0,0,1,0,1,TRUE,TRUE,2,7.53076874383514e-162,0,2.29421792760802e-174,0,2.30962272539845e-43,2.13115877519994,0,0,13.320395414246,0,2.27628263690669e-150
0,1,1,0,1,1,0,0,1,0,1,TRUE,TRUE,2,0,8.43240672490837e-94,1.41330483751272e-174,0,1.99296345117438e-43,2.13115877519994,0,0,13.320395414246,0,2.45215931601221e-150
1,1,1,0,1,1,0,0,1,0,1,TRUE,TRUE,2,5.58434135778343e-162,6.65397584679332e-94,1.02903655076445e-174,0,7.97615949279969e-44,2.13115877519994,0,0,13.320395414246,0,1.04631074773147e-150
0,0,0,1,1,1,0,0,1,0,1,TRUE,TRUE,2,0,0,0,4.45505651386789e-252,8.82742882678372e-43,2.13115877519994,0,0,13.320395414246,0,7.94671556510407e-150
1,0,0,1,1,1,0,0,1,0,1,TRUE,TRUE,2,6.29841108526635e-162,0,0,2.43031591689116e-252,6.4667519464712e-43,2.13115877519994,0,0,13.320395414246,0,4.5665823096624e-150
0,1,0,1,1,1,0,0,1,0,1,TRUE,TRUE,2,0,1.36630134001662e-93,0,4.45707330591852e-253,1.56250433549654e-43,2.13115877519994,0,0,13.320395414246,0,1.76472271007021e-150
1,1,0,1,1,1,0,0,1,0,1,TRUE,TRUE,2,4.02961088859262e-162,1.17516067764764e-93,0,1.91411024308258e-253,8.07373267960785e-44,2.13115877519994,0,0,13.320395414246,0,9.42918447647929e-151
0,0,1,1,1,1,0,0,1,0,1,TRUE,TRUE,2,0,0,2.02713392202286e-174,1.43898367944379e-252,4.25178939483683e-43,2.13115877519994,0,0,13.320395414246,0,3.27959273676845e-150
1,0,1,1,1,1,0,0,1,0,1,TRUE,TRUE,2,6.94190625103248e-162,0,1.5405963278327e-174,4.53769366436921e-253,1.80611966100641e-43,2.13115877519994,0,0,13.320395414246,0,1.40921098934701e-150
0,1,1,1,1,1,0,0,1,0,1,TRUE,TRUE,2,0,7.97171529894823e-94,9.08608353273902e-175,4.16703879132243e-253,1.51889698804691e-43,2.13115877519994,0,0,13.320395414246,0,1.51647172089434e-150
1,1,1,1,1,1,0,0,1,0,1,TRUE,TRUE,2,4.9501778643646e-162,6.31736640965912e-94,7.01513794744712e-175,1.27502147783647e-253,5.71866013741354e-44,2.13115877519994,0,0,13.320395414246,0,6.71051559444497e-151
0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,2,0,0,0,0,0,0,9.88131291682493e-324,0,10.5867691311638,0,0.631274815919589
1,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE,2,8.42329993853497e-116,0,0,0,0,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585
0,1,0,0,0,0,1,0,1,0,1,TRUE,TRUE,3,0,0.396925859321202,0,0,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721111
1,1,0,0,0,0,1,0,1,0,1,TRUE,TRUE,3,1.20567579846163e-83,0.396925859321203,0,0,0,0,9.88131291682493e-324,0,11.4844947099954,0,0.41021519072111
0,0,1,0,0,0,1,0,1,0,1,TRUE,TRUE,2,0,0,1.12763505421124e-08,0,0,0,9.88131291682493e-324,0,10.5867691518946,0,0.63127480901162
1,0,1,0,0,0,1,0,1,0,1,FALSE,FALSE,2,3.28246940804445e-114,0,1.03423110448653e-08,0,0,0,-9.88131291682493e-324,0,10.5867691501775,0,0.631274809583819
0,1,1,0,0,0,1,0,1,0,1,TRUE,TRUE,3,0,0.396925859321199,4.50689841668582e-58,0,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115
1,1,1,0,0,0,1,0,1,0,1,FALSE,FALSE,3,1.47399938944169e-83,0.396925859321199,5.52969938982884e-58,0,0,0,-9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115
0,0,0,1,0,0,1,0,1,0,1,TRUE,TRUE,2,0,0,0,2.17626985716237e-222,0,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585
1,0,0,1,0,0,1,0,1,0,1,TRUE,TRUE,2,1.85922235409288e-115,0,0,3.62283255198067e-228,0,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585
0,1,0,1,0,0,1,0,1,0,1,TRUE,TRUE,3,0,0.396925859321202,0,2.61977714746027e-274,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.41021519072111
1,1,0,1,0,0,1,0,1,0,1,TRUE,TRUE,3,1.54599605183161e-83,0.396925859321203,0,1.92054294218764e-274,0,0,9.88131291682493e-324,0,11.4844947099954,0,0.41021519072111
0,0,1,1,0,0,1,0,1,0,1,TRUE,TRUE,2,0,0,1.09938369287831e-08,8.78297146775783e-229,0,0,9.88131291682493e-324,0,10.5867691513752,0,0.631274809184689
1,0,1,1,0,0,1,0,1,0,1,FALSE,FALSE,2,3.20577350739564e-114,0,1.00333789163039e-08,3.55480497723654e-229,0,0,-9.88131291682493e-324,0,10.5867691496095,0,0.631274809773072
0,1,1,1,0,0,1,0,1,0,1,FALSE,FALSE,3,0,0.396925859321199,3.09059525785151e-58,5.6044645130124e-274,0,0,-9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115
1,1,1,1,0,0,1,0,1,0,1,TRUE,TRUE,3,1.7415344208803e-83,0.396925859321199,4.17242671220366e-58,3.6124451291881e-274,0,0,9.88131291682493e-324,0,11.4844947099955,0,0.410215190721115
0,0,0,0,1,0,1,0,1,0,1,TRUE,TRUE,2,0,0,0,0,1.51345226825725e-137,0,9.88131291682493e-324,0,10.5867691311638,0,0.631274815919589
1,0,0,0,1,0,1,0,1,0,1,TRUE,TRUE,2,1.95890933471572e-116,0,0,0,1.09341389132205e-139,0,9.88131291682493e-324,0,10.5867691311637,0,0.631274815919585
0,1,0,0,1,0,1,0,1,0,1,FALSE,FALSE,3,0,0.396925859321202,0,0,1.86971075354031e-220,0,-9.88131291682493e-324,0,11.4844947099955,0,0.410215190721113
1,1,0,0,1,0,1,0,1,0,1,TRUE,TRUE,3,5.58894756904915e-84,0.396925859321203,0,0,1.42776041505253e-220,0,9.88131291682493e-324,0,11.4844947099954,0,0.41021519072111
0,0,1,0,1,0,1,0,1,0,1,TRUE,TRUE,2,0,0,1.10545362631009e-08,0,2.57544438858594e-141,0,9.88131291682493e-324,0,10.5867691514868,0,0.631274809147504
1,0,1,0,1,0,1,0,1,0,1,TRUE,TRUE,2,1.45044906415167e-114,0,1.04799967137432e-08,0,9.74526661728829e-142,0,9.88131291682493e-324,0,10.5867691504306,0,0.631274809499471
