"a","b","c","d","e","f","g","h","i","j","k","l","stable","feasible","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0,0,0,0,0,0,1,1,0,0,1,0,TRUE,TRUE,2,0,0,0,0,0,0,0.35689141855611,1.0808988941312e-218,0,0,0.0368828163493632,0
1,0,0,0,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.28078086546776,0,0,0,0,0,0.281812255834248,3.38655641358252e-270,0,0,0.0111473971427463,0
0,1,0,0,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0,0.545114510127897,0,0,0,0,0.162387712504839,5.28099021438515e-44,0,0,0.0222695725945414,0
1,1,0,0,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.269356242643749,0.505721831495338,0,0,0,0,0.104935276035173,2.10403691882829e-106,0,0,0.000308527098329499,0
0,0,1,0,0,0,1,1,0,0,1,0,TRUE,TRUE,2,0,0,0.436699772348906,0,0,0,0.319582713105312,4.56183117160844e-196,0,0,8.84437448006046e-109,0
1,0,1,0,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.269028295678878,0,0.39934624292425,0,0,0,0.25746300170132,1.89712873004691e-241,0,0,1.22985323174829e-110,0
0,1,1,0,0,0,1,1,0,0,1,0,TRUE,TRUE,2,0,4.83014657258458e-14,0.436699772348883,0,0,0,0.319582713105295,3.26793400529882e-198,0,0,3.09995073530853e-109,0
1,1,1,0,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.269028295678878,2.67169251243509e-13,0.399346242924119,0,0,0,0.257463001701229,1.18610333612546e-245,0,0,4.15469440904663e-111,0
0,0,0,1,0,0,1,1,0,0,1,0,TRUE,TRUE,2,0,0,0,0.599505650674255,0,0,0.372569325919158,3.50169674162421e-243,0,0,4.76799763810247e-188,0
1,0,0,1,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.269028295678878,0,0,0.541478805374551,0,0,0.305612987963595,6.63981944179237e-284,0,0,6.05377499401629e-181,0
0,1,0,1,0,0,1,1,0,0,1,0,TRUE,TRUE,2,0,2.07632028380102e-107,0,0.599505650674255,0,0,0.372569325919157,7.26070120118044e-243,0,0,7.33399618471418e-188,0
1,1,0,1,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.269028295678878,5.73590104618734e-96,0,0.541478805374551,0,0,0.305612987963595,1.99643197824007e-283,0,0,1.17361857572157e-180,0
0,0,1,1,0,0,1,1,0,0,1,0,TRUE,TRUE,2,0,0,2.7998892931144e-56,0.599505650674256,0,0,0.372569325919157,1.10121907988929e-249,0,0,6.1907694555876e-192,0
1,0,1,1,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.269028295678878,0,4.05315518514195e-49,0.541478805374551,0,0,0.305612987963595,1.44577098226849e-292,0,0,1.98639371528704e-184,0
0,1,1,1,0,0,1,1,0,0,1,0,TRUE,TRUE,2,0,1.27178012762193e-108,3.32869244120622e-56,0.599505650674256,0,0,0.372569325919157,2.90947905224129e-249,0,0,1.11242289718927e-191,0
1,1,1,1,0,0,1,1,0,0,1,0,TRUE,TRUE,3,0.269028295678878,6.27986691182452e-97,4.87437060475377e-49,0.541478805374551,0,0,0.305612987963595,4.14968762354054e-292,0,0,3.66612880551081e-184,0
0,0,0,0,1,0,1,1,0,0,1,0,TRUE,TRUE,2,0,0,0,0,0.712265629350723,0,0.322606043145422,4.61033841106696e-230,0,0,1.23238329195281e-171,0
1,0,0,0,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389009,0,0,0,0.635807216015364,0,0.237947705248012,6.61700211594941e-287,0,0,1.69163535070028e-168,0
0,1,0,0,1,0,1,1,0,0,1,0,TRUE,TRUE,2,0,4.61458729682381e-31,0,0,0.712265629350721,0,0.322606043145421,4.89051129265361e-235,0,0,2.41987152011541e-174,0
1,1,0,0,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389008,1.72611098171682e-29,0,0,0.635807216015361,0,0.237947705248012,4.35410063943729e-295,0,0,4.59954517024292e-171,0
0,0,1,0,1,0,1,1,0,0,1,0,TRUE,TRUE,2,0,0,5.74615579069203e-29,0,0.712265629350721,0,0.322606043145421,8.52804659029269e-236,0,0,9.14932418190194e-175,0
1,0,1,0,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389008,0,1.76768399083751e-27,0,0.635807216015362,0,0.237947705248012,8.11277407985355e-296,0,0,1.72664983514811e-171,0
0,1,1,0,1,0,1,1,0,0,1,0,TRUE,TRUE,2,0,3.45428626680275e-31,6.79208052089861e-29,0,0.712265629350721,0,0.322606043145421,4.74990875261277e-235,0,0,2.4765262444509e-174,0
1,1,1,0,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389008,1.30418873691063e-29,2.11290970764645e-27,0,0.635807216015362,0,0.237947705248012,5.03240296380927e-295,0,0,4.61734373699126e-171,0
0,0,0,1,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0,0,0,0.293678802008271,0.468757436571418,0,0.343689391033624,1.68878195367476e-244,0,0,7.3829253619642e-212,0
1,0,0,1,1,0,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,0,0.261501353083417,3.02275648625875e-298,0,0,1.40823245420563e-201,0
0,1,0,1,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0,7.15692458886775e-94,0,0.293678802008271,0.468757436571418,0,0.343689391033624,4.00244588342077e-244,0,0,1.33582035076321e-211,0
1,1,0,1,1,0,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,4.20238736146999e-80,0,0.236058144339668,0.44604303388734,0,0.261501353083417,7.76333313331789e-298,0,0,2.55907966291838e-201,0
0,0,1,1,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0,0,7.00974673529916e-71,0.293678802008271,0.468757436571418,0,0.343689391033624,2.05810961631939e-244,0,0,8.97762650683174e-212,0
1,0,1,1,1,0,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,0,2.69674650517489e-61,0.236058144339668,0.44604303388734,0,0.261501353083417,3.95894518572775e-298,0,0,1.66385961904346e-201,0
0,1,1,1,1,0,1,1,0,0,1,0,TRUE,TRUE,3,0,6.63159728360757e-94,8.3574633924266e-71,0.293678802008271,0.468757436571418,0,0.343689391033624,4.39657163237285e-244,0,0,1.51846754901455e-211,0
1,1,1,1,1,0,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,3.81549537290516e-80,3.22565462217957e-61,0.236058144339668,0.44604303388734,0,0.261501353083417,9.07444992682733e-298,0,0,2.8283999047338e-201,0
0,0,0,0,0,1,1,1,0,0,1,0,TRUE,TRUE,2,0,0,0,0,0,0.185100435175948,0.385212346618897,5.37448019446575e-262,0,0,6.1612338557961e-82,0
1,0,0,0,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0.316635212877441,0,0,0,0,0.0959080581123547,0.290365402929696,1.5876897643029e-297,0,0,1.74656879803606e-49,0
0,1,0,0,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0,0.406871875366824,0,0,0,0.223954666324565,0.251726405374789,2.38186941414223e-137,0,0,3.54564952162599e-108,0
1,1,0,0,0,1,1,1,0,0,1,0,TRUE,TRUE,4,0.333620506574271,0.408427959036164,0,0,0,0.130126332068979,0.15128106010943,2.00899948149701e-174,0,0,5.1897077568207e-74,0
0,0,1,0,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0,0,0.346922611314121,0,0,0.190747265090754,0.365812338333052,6.8357083806628e-244,0,0,3.72981417041776e-186,0
1,0,1,0,0,1,1,1,0,0,1,0,TRUE,TRUE,4,0.319080277746698,0,0.344938235859653,0,0,0.100833842795931,0.270343951045312,8.62353523488659e-280,0,0,1.04090525318381e-152,0
0,1,1,0,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0,1.99344483019133e-14,0.346922611314111,0,0,0.190747265090756,0.365812338333045,3.04994654384225e-242,0,0,1.26877852793864e-185,0
1,1,1,0,0,1,1,1,0,0,1,0,TRUE,TRUE,4,0.31908027774671,2.3255337967913e-13,0.344938235859525,0,0,0.100833842795956,0.270343951045234,5.10204185002839e-278,0,0,3.98430401850444e-152,0
0,0,0,1,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982166,1.54818090285177e-283,0,0,2.87913996580617e-267,0
1,0,0,1,0,1,1,1,0,0,1,0,TRUE,TRUE,4,0.313934362757649,0,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,3.36936861549934e-317,0,0,1.15395849824705e-221,0
0,1,0,1,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0,1.01896421744351e-113,0,0.540422489940794,0,0.178421678657303,0.408157597982166,4.10735715720802e-283,0,0,4.92641735879731e-267,0
1,1,0,1,0,1,1,1,0,0,1,0,TRUE,TRUE,4,0.313934362757649,1.4549472827173e-97,0,0.501835452974002,0,0.0904669729616067,0.312481356334604,9.87174237119934e-317,0,0,2.08058645663608e-221,0
0,0,1,1,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0,0,2.33009631917496e-66,0.540422489940794,0,0.178421678657303,0.408157597982166,2.11447456268792e-283,0,0,3.004258909634e-267,0
1,0,1,1,0,1,1,1,0,0,1,0,TRUE,TRUE,4,0.313934362757649,0,4.73274154262226e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,4.77711875337643e-317,0,0,1.18337956597138e-221,0
0,1,1,1,0,1,1,1,0,0,1,0,TRUE,TRUE,3,0,1.03351440701767e-113,2.73029766007157e-66,0.540422489940794,0,0.178421678657303,0.408157597982166,4.70119628116838e-283,0,0,4.69761200609859e-267,0
1,1,1,1,0,1,1,1,0,0,1,0,TRUE,TRUE,4,0.313934362757649,1.46614851581731e-97,5.616854595627e-53,0.501835452974002,0,0.0904669729616067,0.312481356334604,1.15838038445164e-316,0,0,1.93322463410071e-221,0
0,0,0,0,1,1,1,1,0,0,1,0,TRUE,TRUE,2,0,0,0,0,0.712265629350721,1.28194058220267e-129,0.322606043145422,2.33002484038872e-230,0,0,5.15100415232762e-172,0
1,0,0,0,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389009,0,0,0,0.635807216015361,6.64895544786931e-147,0.237947705248012,3.9912345682223e-287,0,0,9.36779956849544e-169,0
0,1,0,0,1,1,1,1,0,0,1,0,TRUE,TRUE,2,0,4.41886847810972e-31,0,0,0.712265629350721,8.40069051046955e-131,0.322606043145421,2.22193574495359e-235,0,0,8.2189594830227e-175,0
1,1,0,0,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389008,1.69550446271896e-29,0,0,0.635807216015361,1.38078714807428e-148,0.237947705248012,2.13620235356065e-295,0,0,2.14933038427052e-171,0
0,0,1,0,1,1,1,1,0,0,1,0,TRUE,TRUE,2,0,0,5.21301394523706e-29,0,0.712265629350721,1.09306062327014e-130,0.322606043145421,4.08294472295973e-236,0,0,2.77100780160216e-175,0
1,0,1,0,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389008,0,1.68070085318307e-27,0,0.635807216015362,1.73389875269836e-148,0.237947705248012,4.10534288086424e-296,0,0,7.50617324671419e-172,0
0,1,1,0,1,1,1,1,0,0,1,0,TRUE,TRUE,2,0,3.15940595447764e-31,5.94292489176354e-29,0,0.712265629350721,3.0208500744976e-130,0.322606043145421,1.74485156697681e-235,0,0,5.54231109923107e-175,0
1,1,1,0,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0.364280835389008,1.25043595804393e-29,1.9695823447073e-27,0,0.635807216015362,5.38914257717758e-148,0.237947705248012,2.06970778093618e-295,0,0,1.68348645331724e-171,0
0,0,0,1,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0,0,0,0.293678802008271,0.468757436571418,1.5475666303255e-64,0.343689391033624,8.27429282543466e-245,0,0,1.99239980816639e-212,0
1,0,0,1,1,1,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,0,0,0.236058144339668,0.44604303388734,5.06151536119282e-94,0.261501353083417,1.5621603050723e-298,0,0,5.98724775317906e-202,0
0,1,0,1,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0,6.79634143353508e-94,0,0.293678802008271,0.468757436571418,2.02216307272674e-64,0.343689391033624,1.68588931712013e-244,0,0,2.90395454879578e-212,0
1,1,0,1,1,1,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,4.25179966553565e-80,0,0.236058144339668,0.44604303388734,7.32636798866053e-94,0.261501353083417,3.53425226449518e-298,0,0,9.59260764555463e-202,0
0,0,1,1,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0,0,6.09782650119469e-71,0.293678802008271,0.468757436571418,2.59121472246803e-64,0.343689391033624,8.7225712150715e-245,0,0,1.76269687632928e-212,0
1,0,1,1,1,1,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,0,2.57948877786458e-61,0.236058144339668,0.44604303388734,9.711246465565e-94,0.261501353083417,1.82039237323516e-298,0,0,5.92519287038245e-202,0
0,1,1,1,1,1,1,1,0,0,1,0,TRUE,TRUE,3,0,6.2323454870272e-94,7.07758804424304e-71,0.293678802008271,0.468757436571418,3.17836785278384e-64,0.343689391033624,1.61041813390567e-244,0,0,2.42071800059379e-212,0
1,1,1,1,1,1,1,1,0,0,1,0,TRUE,TRUE,4,0.335851588538069,3.88277781766762e-80,3.0414042311945e-61,0.236058144339668,0.44604303388734,1.31464739074386e-93,0.261501353083417,3.70472778844689e-298,0,0,8.91442578206538e-202,0
0,0,0,0,0,0,0,0,1,0,1,0,TRUE,TRUE,2,0,0,0,0,0,0,0,0,0.1030465506962,0,0.195938714205753,0
1,0,0,0,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.484026785354388,0,0,0,0,0,0,0,0.175188401933831,0,0.0777438608001099,0
0,1,0,0,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0,0.561221638224912,0,0,0,0,0,0,0.563628329179102,0,0.0152008794968951,0
1,1,0,0,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.640897248548447,0.387453969778067,0,0,0,0,0,0,0.489702644752272,0,1.30590859599525e-38,0
0,0,1,0,0,0,0,0,1,0,1,0,TRUE,TRUE,2,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,9.41687023847021e-113,0
1,0,1,0,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.681564758125195,0,0.353974870123193,0,0,0,0,0,0.543256421806113,0,2.01067932197101e-117,0
0,1,1,0,0,0,0,0,1,0,1,0,TRUE,TRUE,2,0,1.36110377342075e-17,0.535934623446373,0,0,0,0,0,0.663317991239174,0,2.44234025780834e-113,0
1,1,1,0,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.681564758127985,1.3314042594232e-10,0.353974870023794,0,0,0,0,0,0.543256421809666,0,6.00904906340982e-118,0
0,0,0,1,0,0,0,0,1,0,1,0,TRUE,TRUE,2,0,0,0,0.53575603994673,0,0,0,0,0.90588543457615,0,2.96954690329539e-146,0
1,0,0,1,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239883,0,0,0.353681770766745,0,0,0,0,0.712510466336691,0,1.36521040316147e-152,0
0,1,0,1,0,0,0,0,1,0,1,0,TRUE,TRUE,2,0,6.13514584657316e-53,0,0.535756039946728,0,0,0,0,0.905885434576147,0,3.4377255472468e-148,0
1,1,0,1,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239882,3.91987983550316e-46,0,0.353681770766745,0,0,0,0,0.712510466336692,0,8.96934625174344e-155,0
0,0,1,1,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0,0,0.0410193420824305,0.501864537140554,0,0,0,0,0.897162168609322,0,4.55366999614232e-149,0
1,0,1,1,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239882,0,3.75436359035111e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,4.15825621052992e-155,0
0,1,1,1,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0,1.09213851501191e-53,0.0410195442003111,0.501864367736514,0,0,0,0,0.897162122134947,0,9.32843595907207e-149,0
1,1,1,1,0,0,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239882,3.64082683205683e-46,3.83852631019665e-15,0.353681770766742,0,0,0,0,0.712510466336691,0,8.29834497865057e-155,0
0,0,0,0,1,0,0,0,1,0,1,0,TRUE,TRUE,2,0,0,0,0,0.654784114446456,0,0,0,0.513974030419344,0,1.35783448758441e-120,0
1,0,0,0,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0.719509517379294,0,0,0,0.515327634166499,0,0,0,0.491558381165939,0,1.18306810141342e-151,0
0,1,0,0,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0,0.17197533205186,0,0,0.516786150073083,0,0,0,0.564074661056391,0,7.27690430490684e-103,0
1,1,0,0,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0.719509517398059,2.45502807658815e-10,0,0,0.515327633954363,0,0,0,0.491558381231785,0,1.25903472756707e-153,0
0,0,1,0,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0,0,0.434768326904766,0,0.147087350506973,0,0,0,0.64765588690327,0,1.10271515740132e-123,0
1,0,1,0,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0.719509538060457,0,5.48877505084811e-07,0,0.515326967858823,0,0,0,0.491558539384768,0,4.49705055462764e-154,0
0,1,1,0,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0,3.55858068601612e-16,0.434768325144917,0,0.147087352973393,0,0,0,0.647655886578147,0,4.85268374681558e-123,0
1,1,1,0,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0.719509533369253,1.35381779611274e-10,4.24097912182527e-07,0,0.515327119217572,0,0,0,0.491558503452269,0,1.1224334312206e-153,0
0,0,0,1,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0,0,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,1.41233340442259e-166,0
1,0,0,1,1,0,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,0,0,0.111768694679855,0.40330470207851,0,0,0,0.590653165531019,0,9.82879091483604e-174,0
0,1,0,1,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0,1.06548117107694e-44,0,0.296007405232136,0.388115804125127,0,0,0,0.781240012617164,0,3.28238582446252e-166,0
1,1,0,1,1,0,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,3.9554085647049e-38,0,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,1.87884842195156e-173,0
0,0,1,1,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0,0,2.72375289318977e-12,0.296007405231854,0.388115804121904,0,0,0,0.781240012617595,0,2.46121677920994e-166,0
1,0,1,1,1,0,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,0,2.53477142385007e-29,0.111768694679855,0.403304702078509,0,0,0,0.590653165531019,0,1.24345435608932e-173,0
0,1,1,1,1,0,0,0,1,0,1,0,TRUE,TRUE,3,0,7.2062093150269e-45,2.79689047102812e-12,0.296007405231847,0.388115804121817,0,0,0,0.781240012617606,0,4.91276438722647e-166,0
1,1,1,1,1,0,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,3.58383643856729e-38,2.62509528921708e-29,0.111768694679855,0.403304702078509,0,0,0,0.59065316553102,0,2.16550233130461e-173,0
0,0,0,0,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0,0,0,0,0,0.132064942042457,0,0,0.124697780552645,0,0.0501483045345741,0
1,0,0,0,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.484026785354386,0,0,0,0,1.06802094639166e-42,0,0,0.175188401933832,0,0.0777438608001085,0
0,1,0,0,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0,0.561221638290801,0,0,0,1.33100665014365e-162,0,0,0.563628329489816,0,0.0152008786702278,0
1,1,0,0,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.640897248548447,0.387453969778067,0,0,0,5.51071858852863e-213,0,0,0.489702644752272,0,1.03118637125109e-38,0
0,0,1,0,0,1,0,0,1,0,1,0,TRUE,TRUE,2,0,0,0.535934623446373,0,0,8.61266071260697e-206,0,0,0.663317991239174,0,5.34574134275291e-113,0
1,0,1,0,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.681564758125195,0,0.353974870123193,0,0,9.79647377621044e-238,0,0,0.543256421806113,0,1.36723273431136e-117,0
0,1,1,0,0,1,0,0,1,0,1,0,TRUE,TRUE,2,0,1.360405978787e-17,0.535934623446373,0,0,1.29343295244062e-210,0,0,0.663317991239174,0,1.6019170129619e-113,0
1,1,1,0,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.681564758127979,1.328432495178e-10,0.353974870024016,0,0,3.22687946475229e-244,0,0,0.543256421809658,0,4.34063058759901e-118,0
0,0,0,1,0,1,0,0,1,0,1,0,TRUE,TRUE,2,0,0,0,0.53575603994673,0,4.01977987253274e-315,0,0,0.90588543457615,0,2.13878301991027e-146,0
1,0,0,1,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239883,0,0,0.353681770766745,0,2.47032822920623e-323,0,0,0.712510466336691,0,1.05145568522011e-152,0
0,1,0,1,0,1,0,0,1,0,1,0,TRUE,TRUE,2,0,6.67930209521201e-53,0,0.535756039946728,0,2.96439387504748e-323,0,0,0.905885434576147,0,2.71475559295891e-148,0
1,1,0,1,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239882,4.15024590785551e-46,0,0.353681770766745,0,2.47032822920623e-323,0,0,0.712510466336692,0,7.26356589196168e-155,0
0,0,1,1,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0,0,0.0410196540734946,0.501864275646871,0,5.33590897508546e-321,0,0,0.897162096871024,0,3.25610948406188e-149,0
1,0,1,1,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239882,0,3.871632101268e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,3.21730336638682e-155,0
0,1,1,1,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0,1.15461594289091e-53,0.041019870334703,0.501864094388633,0,9.99988867182683e-321,0,0,0.897162047144515,0,7.16691119896101e-149,0
1,1,1,1,0,1,0,0,1,0,1,0,TRUE,TRUE,3,0.810092396239882,3.79584679800391e-46,3.95811744035601e-15,0.353681770766742,0,2.47032822920623e-323,0,0,0.712510466336691,0,6.65082260348736e-155,0
0,0,0,0,1,1,0,0,1,0,1,0,TRUE,TRUE,2,0,0,0,0,0.654784114446456,1.71503014085991e-315,0,0,0.513974030419344,0,1.14804411554275e-120,0
1,0,0,0,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0.719509517379294,0,0,0,0.515327634166499,2.47032822920623e-323,0,0,0.491558381165939,0,1.02202159293982e-151,0
0,1,0,0,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0,0.17197533205187,0,0,0.516786150073072,3.27032465429224e-311,0,0,0.564074661056393,0,7.04502860162821e-103,0
1,1,0,0,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0.719509517398713,2.54055007314433e-10,0,0,0.515327633946973,2.47032822920623e-323,0,0,0.491558381234078,0,1.15438172823327e-153,0
0,0,1,0,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0,0,0.434768327145941,0,0.147087350168967,3.64196062329331e-248,0,0,0.647655886947826,0,9.03079226513313e-124,0
1,0,1,0,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0.719509538805428,0,5.68649140090208e-07,0,0.515326943857118,2.47032822920623e-323,0,0,0.491558545084114,0,3.7847751798071e-154,0
0,1,1,0,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0,3.44257362347212e-16,0.434768325416575,0,0.147087352592666,1.69233140630685e-248,0,0,0.647655886628335,0,4.14069937855397e-123,0
1,1,1,0,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0.719509534029106,1.35684757512935e-10,4.41609807359758e-07,0,0.515327097958812,2.47032822920623e-323,0,0,0.491558508500308,0,9.781188083128e-154,0
0,0,0,1,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0,0,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,1.13973352925583e-166,0
1,0,0,1,1,1,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,0,0,0.111768694679855,0.40330470207851,1.97626258336499e-323,0,0,0.590653165531019,0,8.12065769554901e-174,0
0,1,0,1,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0,1.09284055225458e-44,0,0.296007405232136,0.388115804125127,2.47032822920623e-323,0,0,0.781240012617164,0,2.76213344908245e-166,0
1,1,0,1,1,1,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,4.02924140852875e-38,0,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.58930623044855e-173,0
0,0,1,1,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0,0,2.82146081419e-12,0.296007405231844,0.388115804121788,2.47032822920623e-323,0,0,0.78124001261761,0,2.01996502137975e-166,0
1,0,1,1,1,1,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,0,2.64287495446528e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.03112556502597e-173,0
0,1,1,1,1,1,0,0,1,0,1,0,TRUE,TRUE,3,0,7.26078497767065e-45,2.90081063187708e-12,0.296007405231836,0.388115804121694,2.47032822920623e-323,0,0,0.781240012617623,0,4.14859966572153e-166,0
1,1,1,1,1,1,0,0,1,0,1,0,TRUE,TRUE,4,0.777977269266948,3.63378281345879e-38,2.7370517758746e-29,0.111768694679855,0.403304702078509,1.97626258336499e-323,0,0,0.590653165531019,0,1.82831784727181e-173,0
0,0,0,0,0,0,1,0,1,0,1,0,TRUE,TRUE,3,0,0,0,0,0,0,0.350450516467223,0,0.163078016978485,0,0.0159789915099879,0
1,0,0,0,0,0,1,0,1,0,1,0,TRUE,TRUE,3,0.418880527168264,0,0,0,0,0,0.245350582858336,0,0.197335737539027,0,2.86193028614998e-16,0
0,1,0,0,0,0,1,0,1,0,1,0,TRUE,TRUE,3,0,0.45591559524274,0,0,0,0,0.186616506065774,0,0.494480083994745,0,2.96675967569382e-22,0
1,1,0,0,0,0,1,0,1,0,1,0,TRUE,TRUE,4,0.619995116997151,0.35026805067263,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,6.6280586456673e-48,0
0,0,1,0,0,0,1,0,1,0,1,0,TRUE,TRUE,3,0,0,0.342255473177365,0,0,0,0.325193651321926,0,0.486297951420366,0,1.83885484734516e-113,0
1,0,1,0,0,0,1,0,1,0,1,0,TRUE,TRUE,4,0.614895990392232,0,0.262868160149034,0,0,0,0.182855920721107,0,0.455462397515364,0,7.49917191310562e-119,0
0,1,1,0,0,0,1,0,1,0,1,0,TRUE,TRUE,3,0,4.4035731115709e-06,0.342253179473171,0,0,0,0.325192224813765,0,0.486298979230202,0,1.62510693938083e-113,0
1,1,1,0,0,0,1,0,1,0,1,0,TRUE,TRUE,4,0.614904888569156,5.11579420830103e-05,0.262840488197808,0,0,0,0.18283714814236,0,0.455473979878666,0,2.02779871822316e-117,0
0,0,0,1,0,0,1,0,1,0,1,0,TRUE,TRUE,3,0,0,0,0.482581502736361,0,0,0.367295156831126,0,0.835914156274976,0,3.23876300699093e-202,0
1,0,0,1,0,0,1,0,1,0,1,0,TRUE,TRUE,4,0.789044319253964,0,0,0.333530348683293,0,0,0.171869611935018,0,0.684792909150441,0,8.03628508813332e-179,0
0,1,0,1,0,0,1,0,1,0,1,0,TRUE,TRUE,3,0,3.14646620760574e-101,0,0.482581502736361,0,0,0.367295156831125,0,0.835914156274976,0,4.52874357253963e-202,0
